num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_folder,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
0,60,262,0.0,0.0,0.0,0.0,347.0,16.0,374.0,0.0,18.0,1591.0,0.0,0.0,0.0,11.0,129.0,0.0,38.0,0.0,45.0,5.0,530.0,110.0,-9.0,56.75,11.25,18.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,16.0,0.0,363.0,0.0,335.0,0.0,0.0,331.0,8.0,62.0,3.0,0.0,0.0,0.0,60.0,0.0,202.0,55.0,612.0,20.0,-15.0,87.18181818181819,-0.7272727272727273,5.0,93.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,79.0,9.0,318.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,127.0,0.0,135.0,0.0,52.0,0.0,385.0,55.0,2.0,56.0,7.333333333333333,10.0,51.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,90,241,0.0,0.0,0.0,0.0,228.0,0.0,161.0,0.0,5.0,416.0,0.0,5.0,4.0,6.0,257.0,0.0,10.0,0.0,109.0,12.0,336.0,77.0,-18.0,74.6,0.2,1.0,80.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,60,268,0.0,3.0,0.0,0.0,2.0,0.0,43.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,15.0,4.0,53.0,42.0,16.0,83.0,0.0,0.0,83.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,60,240,6.0,12.0,0.0,0.0,498.0,0.0,444.0,0.0,0.0,2273.0,22.0,48.0,35.0,23.0,628.0,0.0,65.0,0.0,423.0,43.0,995.0,83.0,-18.0,83.4,2.2,8.0,86.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,268,0.0,8.0,0.0,0.0,417.0,0.0,362.0,0.0,3.0,632.0,0.0,392.0,0.0,0.0,203.0,0.0,5.0,0.0,23.0,54.0,475.0,83.0,-11.0,81.0,0.0,0.0,89.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,111.0,4.0,182.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,73.0,0.0,53.0,0.0,39.0,0.0,241.0,30.0,-7.0,66.66666666666667,-1.6666666666666667,1.0,78.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,60,262,0.0,0.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,443.0,0.0,0.0,0.0,3.0,52.0,0.0,25.0,0.0,23.0,2.0,138.0,98.0,-4.0,60.0,0.0,4.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,269,0.0,0.0,0.0,0.0,198.0,0.0,121.0,5.0,1.0,268.0,0.0,0.0,2.0,0.0,9.0,0.0,27.0,0.0,155.0,13.0,341.0,44.0,-10.0,82.4,-1.4,0.0,86.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,261,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,8.0,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,90,268,0.0,0.0,0.0,0.0,9.0,0.0,46.0,0.0,0.0,88.0,0.0,0.0,9.0,0.0,37.0,0.0,15.0,0.0,81.0,4.0,94.0,35.0,-10.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,53.0,0.0,18.0,0.0,13.0,0.0,93.0,9.0,-7.0,61.666666666666664,4.0,8.0,90.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,269,0.0,1.0,0.0,0.0,283.0,0.0,334.0,5.0,10.0,1065.0,0.0,26.0,1.0,13.0,1124.0,0.0,44.0,0.0,288.0,22.0,567.0,298.0,-18.0,87.4,0.0,0.0,90.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,261,0.0,0.0,0.0,0.0,186.0,0.0,189.0,0.0,2.0,180.0,0.0,65.0,0.0,0.0,0.0,0.0,38.0,0.0,138.0,17.0,316.0,20.0,-18.0,85.0,0.2,1.0,87.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,120,268,0.0,0.0,0.0,0.0,108.0,0.0,100.0,0.0,1.0,46.0,0.0,11.0,3.0,0.0,165.0,0.0,45.0,0.0,49.0,12.0,191.0,65.0,-17.0,78.0,-6.0,0.0,90.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,234,0.0,0.0,0.0,0.0,179.0,0.0,152.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,49.0,0.0,85.0,20.0,226.0,18.0,-9.0,91.22222222222223,-0.7777777777777778,2.0,82.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,261,0.0,0.0,3.0,0.0,434.0,0.0,380.0,0.0,0.0,444.0,0.0,177.0,0.0,0.0,0.0,0.0,22.0,0.0,44.0,6.0,373.0,66.0,-18.0,55.8,-0.4,2.0,66.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,797.0,4.0,218.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,77.0,0.0,16.0,0.0,65.0,37.0,342.0,31.0,-5.0,91.77777777777777,-3.6666666666666665,1.0,85.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,90,269,0.0,0.0,0.0,0.0,112.0,0.0,155.0,0.0,1.0,512.0,0.0,86.0,0.0,0.0,72.0,0.0,4.0,0.0,7.0,6.0,316.0,61.0,-18.0,95.5,1.0,1.0,97.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,240,0.0,4.0,0.0,0.0,377.0,0.0,425.0,0.0,0.0,1602.0,40.0,18.0,10.0,0.0,549.0,0.0,50.0,0.0,310.0,30.0,780.0,99.0,-18.0,78.0,1.2,2.0,88.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,90,269,0.0,0.0,0.0,0.0,1317.0,0.0,745.0,0.0,14.0,729.0,0.0,586.0,2.0,0.0,137.0,0.0,32.0,0.0,39.0,59.0,899.0,110.0,-16.0,94.0,1.75,5.0,98.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,10.0,0.0,624.0,70.0,633.0,0.0,11.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,478.0,90.0,1160.0,30.0,-25.0,78.16666666666667,4.833333333333333,17.0,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,60,269,2.0,0.0,0.0,0.0,22.0,4.0,283.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,129.0,60.0,408.0,27.0,-23.0,58.5,-1.25,1.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,60,269,13.0,0.0,0.0,0.0,151.0,9.0,249.0,2.0,2.0,1180.0,0.0,13.0,4.0,15.0,626.0,0.0,36.0,0.0,208.0,24.0,550.0,145.0,-16.0,87.4,1.4,2.0,86.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,4.0,0.0,441.0,14.0,337.0,0.0,32.0,129.0,0.0,137.0,0.0,0.0,0.0,0.0,145.0,0.0,601.0,59.0,835.0,36.0,-18.0,68.75,-2.25,1.0,56.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,898.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,10.0,0.0,44.0,9.0,230.0,60.0,1.0,92.77777777777777,-2.7777777777777777,0.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,90,262,0.0,0.0,2.0,0.0,35.0,0.0,29.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,39.0,1.0,59.0,13.0,-18.0,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,110.0,2.0,62.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,18.0,0.0,26.0,7.0,133.0,8.0,-9.0,75.33333333333333,-2.5,3.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,241,0.0,0.0,0.0,0.0,9.0,0.0,48.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,30.0,0.0,14.0,0.0,20.0,5.0,63.0,23.0,-9.0,20.0,-2.0,-2.0,20.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,224.0,0.0,261.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,658.0,0.0,46.0,0.0,124.0,23.0,470.0,47.0,-18.0,99.33333333333333,4.166666666666667,20.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,593.0,0.0,252.0,0.0,3.0,468.0,0.0,397.0,0.0,0.0,191.0,0.0,10.0,0.0,54.0,20.0,659.0,51.0,-16.0,92.5,2.0,3.0,97.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,240,7.0,2.0,0.0,0.0,198.0,0.0,264.0,0.0,0.0,1007.0,4.0,19.0,9.0,21.0,63.0,0.0,20.0,0.0,142.0,17.0,361.0,68.0,-13.0,90.2,0.2,1.0,94.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,120,261,0.0,0.0,4.0,0.0,25.0,0.0,159.0,0.0,0.0,252.0,0.0,38.0,0.0,0.0,0.0,0.0,36.0,0.0,92.0,6.0,209.0,20.0,-13.0,44.4,-1.8,0.0,59.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,913.0,0.0,303.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,18.0,0.0,25.0,9.0,300.0,46.0,-7.0,85.0,-2.75,2.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,408.0,1.0,178.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,43.0,0.0,31.0,0.0,21.0,0.0,255.0,37.0,-8.0,71.0,1.6666666666666667,4.0,78.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,269,62.0,5.0,0.0,0.0,1926.0,0.0,708.0,7.0,15.0,1789.0,0.0,134.0,10.0,60.0,645.0,0.0,37.0,0.0,443.0,95.0,1468.0,53.0,-18.0,80.0,1.8,3.0,80.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,60,268,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,11.0,3.0,28.0,7.0,-10.0,74.0,1.0,1.0,74.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,3.0,0.0,262.0,10.0,469.0,0.0,3.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,120.0,61.0,550.0,20.0,-5.0,72.66666666666667,3.5,5.0,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,269,10.0,0.0,0.0,0.0,60.0,0.0,309.0,4.0,0.0,1213.0,0.0,11.0,2.0,10.0,459.0,0.0,42.0,0.0,312.0,26.0,447.0,99.0,20.0,75.6,-1.2,1.0,62.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,694.0,0.0,479.0,0.0,7.0,1097.0,0.0,275.0,0.0,0.0,190.0,0.0,14.0,0.0,35.0,44.0,506.0,63.0,-18.0,89.25,3.0,5.0,91.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,82.0,0.0,64.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,65.0,0.0,18.0,0.0,31.0,5.0,147.0,13.0,-6.0,72.875,-3.125,2.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,60,261,0.0,0.0,0.0,0.0,33.0,0.0,99.0,0.0,0.0,114.0,0.0,30.0,0.0,0.0,0.0,0.0,11.0,0.0,30.0,0.0,99.0,17.0,-15.0,49.6,-7.8,0.0,96.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,268,28.0,6.0,0.0,3.0,356.0,0.0,726.0,0.0,8.0,1636.0,0.0,74.0,26.0,20.0,643.0,0.0,118.0,0.0,571.0,62.0,1302.0,104.0,-18.0,89.0,0.0,0.0,94.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,120,240,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,42.0,6.0,8.0,6.0,0.0,61.0,0.0,10.0,0.0,18.0,1.0,52.0,59.0,9.0,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,240,44.0,6.0,0.0,0.0,278.0,0.0,323.0,0.0,0.0,1444.0,12.0,81.0,13.0,41.0,630.0,0.0,59.0,0.0,303.0,69.0,849.0,82.0,-17.0,84.4,5.2,9.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60,269,0.0,0.0,0.0,0.0,85.0,0.0,93.0,2.0,5.0,236.0,0.0,3.0,1.0,1.0,1.0,0.0,17.0,0.0,51.0,12.0,183.0,28.0,-17.0,46.5,9.0,25.0,64.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,241,0.0,0.0,0.0,1.0,1480.0,0.0,1525.0,0.0,6.0,2158.0,0.0,20.0,13.0,6.0,428.0,0.0,38.0,0.0,616.0,79.0,1384.0,121.0,-17.0,81.4,2.0,13.0,82.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,5.0,0.0,121.0,0.0,116.0,0.0,11.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,66.0,11.0,258.0,16.0,-17.0,68.33333333333333,0.16666666666666666,1.0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,73.0,0.0,115.0,5.0,0.0,179.0,0.0,1.0,1.0,1.0,5.0,0.0,23.0,0.0,156.0,12.0,242.0,20.0,-11.0,64.2,-1.2,1.0,78.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,341.0,0.0,222.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,37.0,0.0,67.0,26.0,303.0,13.0,-9.0,67.875,-2.375,1.0,60.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,0.0,201.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,5.0,1.0,74.0,20.0,6.0,84.57142857142857,-8.0,1.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,27.0,2.0,60.0,13.0,1.0,66.0,-7.0,-7.0,66.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,25.0,0.0,263.0,0.0,215.0,0.0,0.0,238.0,3.0,78.0,2.0,0.0,0.0,0.0,39.0,0.0,338.0,33.0,522.0,23.0,-12.0,95.27272727272727,-0.36363636363636365,6.0,97.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,90,241,0.0,0.0,0.0,0.0,170.0,0.0,125.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,108.0,0.0,40.0,0.0,100.0,2.0,210.0,31.0,-18.0,68.66666666666667,-0.6666666666666666,0.0,30.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,910.0,0.0,452.0,0.0,0.0,148.0,0.0,0.0,4.0,0.0,1477.0,0.0,2097.0,0.0,169.0,12.0,869.0,1996.0,-18.0,98.66666666666667,-2.6666666666666665,-2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,241,0.0,0.0,15.0,0.0,262.0,2.0,261.0,0.0,1.0,95.0,0.0,99.0,0.0,0.0,0.0,0.0,61.0,0.0,139.0,12.0,427.0,25.0,-18.0,93.6,8.2,13.0,89.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,90,261,0.0,0.0,11.0,0.0,81.0,0.0,180.0,0.0,3.0,133.0,0.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,156.0,19.0,302.0,18.0,-2.0,53.2,-1.4,0.0,81.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,261,0.0,0.0,6.0,0.0,141.0,0.0,237.0,0.0,0.0,137.0,0.0,72.0,0.0,0.0,0.0,0.0,21.0,0.0,170.0,31.0,394.0,15.0,0.0,91.8,1.0,2.0,90.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,642.0,0.0,485.0,8.0,19.0,1256.0,0.0,87.0,2.0,13.0,322.0,0.0,47.0,0.0,262.0,101.0,808.0,91.0,-18.0,82.0,0.6,1.0,82.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,74.0,1.0,104.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,71.0,0.0,14.0,0.0,34.0,0.0,133.0,43.0,2.0,83.33333333333333,2.3333333333333335,4.0,74.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,262,0.0,0.0,0.0,0.0,324.0,0.0,369.0,0.0,41.0,559.0,0.0,0.0,0.0,6.0,345.0,0.0,67.0,0.0,55.0,0.0,430.0,74.0,-9.0,93.5,3.25,10.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
